지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
중랑,2017-01-16,-2.6,-7.9,2.8,0,4.1,1,56.3
마포,2017-01-16,-2.3,-7.1,3.4,0,4.6,1.7,337.5
서대문,2017-01-16,-3.4,-8.9,3.2,0,4.4,0.9,210.9
광진,2017-01-16,-2.8,-7.9,2.1,0,3.6,0.9,289.7
성북,2017-01-16,-3.5,-8.2,2,0,5,0.9,104.1
용산,2017-01-16,-2.1,-7.3,3.5,0,3.6,0.9,39.4
은평,2017-01-16,-7.3,-13.4,2.7,0,3.7,0.4,306.6
금천,2017-01-16,-2.6,-7.2,3.1,0,3.1,0.9,205.3
중구,2017-01-16,-3.9,-7.7,1.3,0,4.4,1.5,289.4
성동,2017-01-16,-1.1,-5.3,3.3,0,5.1,1.2,275.6
종로,2017-01-16,-4.3,-9,0.3,0,5.2,1.4,109.7
구로,2017-01-16,-3.3,-8.9,2.7,0,4.9,1,340.3
강북,2017-01-16,-2.9,-7.6,2.6,0,4,1,56.3
관악,2017-01-16,-5.6,-10.8,2.8,0,3.6,1.7,205.3
영등포,2017-01-16,-1.7,-5.7,3.5,0,3.4,0.8,272.8
동작,2017-01-16,-5.4,-10.8,3.4,0,3.6,0.8,14.1
강남,2017-01-17,-0.7,-5.5,3.8,0,3.7,1.3,275.6
서초,2017-01-17,-0.9,-7,4.5,0,3.6,1.1,303.8
강동,2017-01-17,-2.1,-7.9,3.8,0,3.6,0.9,2.8
송파,2017-01-17,-0.4,-5.3,4.3,0,3,0.9,272.8
강서,2017-01-17,-0.6,-4.7,3.8,0,3,0.8,312.2
양천,2017-01-17,-0.1,-4.9,3.7,0,4,0.6,177.2
도봉,2017-01-17,,,,0,,,
노원,2017-01-17,-5,-12.4,3.3,0,3.3,0.7,61.9
동대문,2017-01-17,-0.8,-5.9,4.2,0,5.7,0.9,298.1
중랑,2017-01-17,-1.3,-6.3,3.4,0,5.2,0.9,292.5
마포,2017-01-17,-0.4,-4.2,3.5,0,5.2,1.6,306.6
서대문,2017-01-17,-1.2,-5.5,3.7,0,3.2,0.9,45
광진,2017-01-17,-1.4,-6.3,3,0,3.7,0.9,298.1
성북,2017-01-17,-1.2,-6.2,2.8,0,6.9,0.8,281.3
용산,2017-01-17,-0.3,-5.2,4.2,0,4.8,1.1,182.8
은평,2017-01-17,-4.8,-11.3,3.2,0,3.5,0.3,230.6
금천,2017-01-17,-0.7,-5.3,3.5,0,3.6,1,284.1
중구,2017-01-17,-1.6,-6.1,2.4,0,4.7,1.9,283.5
성동,2017-01-17,0.4,-4.1,4.5,0,5,1.1,270
종로,2017-01-17,-2.2,-5.3,1,0,5.8,1.7,317.8
구로,2017-01-17,-1.5,-7,3.5,0,6,0.7,182.8
강북,2017-01-17,-1,-6,3.6,0,5.5,1,140.6
관악,2017-01-17,-2.8,-8,3.1,0,3.7,1.6,202.5
영등포,2017-01-17,0.2,-3.6,4.1,0,4.3,0.6,320.6
동작,2017-01-17,-2.9,-9.4,4.3,0,4.1,0.7,315
강남,2017-01-18,1,-1.4,3.3,0,5.4,1,42.2
서초,2017-01-18,1.1,-2.9,4.2,0,4.4,1.1,340.3
강동,2017-01-18,-0.7,-4.4,3.6,0,3.7,0.9,5.6
송파,2017-01-18,1.3,-1.4,3.8,0,4.1,1.1,258.8
강서,2017-01-18,0.6,-1.8,3.7,0,3.1,0.8,146.3
양천,2017-01-18,1.2,-1.8,4,0,3.4,0.6,185.6
도봉,2017-01-18,-1,-4.2,2.8,0,4.1,0.7,174.4
노원,2017-01-18,-2.7,-8.5,3.2,0,2.9,0.8,64.7
동대문,2017-01-18,0.8,-1.8,3.4,0,4.2,0.8,357.2
중랑,2017-01-18,0.4,-2.8,3.1,0,4,0.9,337.5
마포,2017-01-18,0.6,-1.5,3.7,0,5.4,1.9,300.9
서대문,2017-01-18,-0.3,-2.6,3.5,0,3.7,0.8,295.3
광진,2017-01-18,0.2,-2.8,3.3,0,3.8,0.7,306.6
성북,2017-01-18,-0.3,-2.7,2.6,0,6.5,0.8,275.6
용산,2017-01-18,0.8,-1.9,3.6,0,3.8,0.9,47.8
은평,2017-01-18,-3,-7,3.2,0,2.8,0.3,320.6
금천,2017-01-18,0.9,-1.6,3.2,0,4.8,1.2,317.8
중구,2017-01-18,-0.3,-2,2.3,0,5.5,1.6,307.3
성동,2017-01-18,1.7,-0.8,4,0,5.5,1.2,303.8
종로,2017-01-18,-1.2,-3.2,1.3,0,8.1,1.7,340.3
구로,2017-01-18,-0.1,-3.2,3.8,0,6.5,1.2,205.3
강북,2017-01-18,0.3,-2.1,3.3,0,5.3,1.1,16.9
관악,2017-01-18,-1.4,-4.5,2.5,0,3.9,1.4,337.5
영등포,2017-01-18,1.4,-0.5,3.9,0,3.1,0.7,284.1
동작,2017-01-18,-1,-5.2,4.1,0,3.2,0.6,267.2
강남,2017-01-19,0.4,-2.9,4.6,0,6.8,1.3,267.2
서초,2017-01-19,0,-3.9,6.1,0,5.7,1.3,326.3
강동,2017-01-19,-0.4,-4.9,4.3,0,3.5,1.1,126.6
송파,2017-01-19,0.8,-2.7,5.8,0,5.3,1.2,340.3
강서,2017-01-19,-0.4,-4,4.8,0,4.6,1,284.1
양천,2017-01-19,0.3,-2.9,5,0,5.3,0.9,267.2
도봉,2017-01-19,-1,-5.5,4,0,6.3,1,286.9
노원,2017-01-19,-2.4,-8.6,4.2,0,4.6,0.8,278.4
동대문,2017-01-19,0.5,-3.2,4.8,0,7.2,1.3,278.4
중랑,2017-01-19,0,-3.4,4.5,0,6.7,1.3,233.4
마포,2017-01-19,-0.4,-3.6,4.4,0,8.1,1.8,298.1
서대문,2017-01-19,-1,-4.9,4.6,0,4.9,0.9,275.6
광진,2017-01-19,0.1,-3.9,4.5,0,6.2,1.1,255.9
성북,2017-01-19,-0.7,-4.4,3.8,0,6.9,1.1,258.8
용산,2017-01-19,0.2,-3.4,5.1,0,4.6,1.1,222.2
은평,2017-01-19,-3.4,-9.1,4.3,0,3.7,0.5,241.9
금천,2017-01-19,0,-3.3,4.5,0,4.7,1.2,284.1
중구,2017-01-19,-1.4,-4.3,3.6,0,5.7,1.6,286.4
성동,2017-01-19,1.1,-2,5.2,0,7.3,1.6,19.7
종로,2017-01-19,-2,-5.2,2.4,0,8.5,1.9,303.8
구로,2017-01-19,-0.8,-5,4.6,0,6.3,1.5,261.6
강북,2017-01-19,0,-3.7,4.4,0,6.8,1.5,286.9
관악,2017-01-19,-2.2,-6.4,3.9,0,4.5,1.5,225
영등포,2017-01-19,0.5,-2.5,5.3,0,4.1,0.8,320.6
동작,2017-01-19,-1.3,-6.3,5.3,0,5.2,0.8,300.9
강남,2017-01-20,-3.1,-5.5,0.5,2.5,8.2,2.3,281.3
서초,2017-01-20,-3,-5.3,0.3,3,9,2.7,315
강동,2017-01-20,-3,-6.4,-0.2,3,5.2,1.2,239.1
송파,2017-01-20,-2.7,-5.1,1.4,2,8.4,2.5,326.3
강서,2017-01-20,-3.7,-6.5,0.5,3.5,6.7,1.5,317.8
양천,2017-01-20,-3.1,-5.5,0.8,3,7,1.6,270
도봉,2017-01-20,-3.6,-7.1,-1.2,2,7.6,1.4,264.4
노원,2017-01-20,-4,-12.9,-1.3,2,8.2,1.6,309.4
동대문,2017-01-20,-2.6,-5.6,0.8,0,7.7,2,275.6
중랑,2017-01-20,-2.9,-6,0.5,3.5,9.2,2.2,289.7
마포,2017-01-20,-3.9,-7.1,0.2,2,12.6,4.3,306.6
서대문,2017-01-20,-4.2,-8.3,-0.5,2.5,7.4,2,306.6
광진,2017-01-20,-2.9,-5.4,0.7,3,8.6,2.3,326.3
성북,2017-01-20,-4,-7.4,-0.6,1.5,12.1,1.9,320.6
용산,2017-01-20,-3.3,-5.8,0.5,3,7.3,1.7,244.7
은평,2017-01-20,-5.5,-12.7,-1.5,3.5,6.4,1.1,300.9
금천,2017-01-20,-3.5,-5.9,0.1,2.5,7.9,2.1,16.9
중구,2017-01-20,-5.6,-8.6,-1.2,2.5,11,3.6,310.5
성동,2017-01-20,-2.5,-5.2,1.1,3,10.3,2.5,8.4
종로,2017-01-20,-6.1,-11.1,-2,3.5,12.2,2.4,351.6
구로,2017-01-20,-3.7,-7.5,-0.3,3,9.1,2.5,312.2
강북,2017-01-20,-3.2,-6.2,0.5,1.5,11,2.5,295.3
관악,2017-01-20,-5,-10.2,-1.4,3,7.7,1.9,337.5
영등포,2017-01-20,-3,-5.4,0.8,0,6.3,1.6,289.7
동작,2017-01-20,-3,-7.1,0.2,2.5,8.2,1.6,250.3
강남,2017-01-21,-3.9,-8.2,-0.4,1,8,1.3,284.1
서초,2017-01-21,-4.2,-9.7,-0.1,0,6.7,1.2,312.2
강동,2017-01-21,-5.4,-10.6,-2,0.5,4.3,1.1,8.4
송파,2017-01-21,-3.5,-7.8,-0.1,1,5.3,1.3,303.8
강서,2017-01-21,-3.8,-7.5,-0.8,2.5,7.2,1.3,205.3
양천,2017-01-21,-3.2,-6.8,-0.1,1.5,6.9,0.7,337.5
도봉,2017-01-21,-5.2,-11.1,-1.3,0.5,6.2,0.9,295.3
노원,2017-01-21,-7.3,-16.8,-1.7,0,7.6,1,334.7
동대문,2017-01-21,-3.9,-7.9,-1,0,7.8,1,354.4
중랑,2017-01-21,-4.2,-8.7,-0.7,0,8.2,1.3,295.3
마포,2017-01-21,-3.7,-7.6,-0.1,1,13.3,2,306.6
서대문,2017-01-21,-4.8,-9.4,-0.9,1,5.8,1,315
광진,2017-01-21,-4.3,-8.9,-1.1,0.5,6.3,1,329.1
성북,2017-01-21,-5,-9.3,-2.1,0.5,11.9,1,320.6
용산,2017-01-21,-3.6,-8.4,-0.1,1.5,6.1,1.5,222.2
은평,2017-01-21,-6.6,-14.6,0.2,0.5,4.5,0.6,270
금천,2017-01-21,-4,-8.1,-1.1,0.5,6.5,1.5,348.8
중구,2017-01-21,-5.5,-9.3,-1.4,1,10.9,1.8,297.5
성동,2017-01-21,-3.1,-6.7,0,1,12,1.4,326.3
종로,2017-01-21,-6.5,-10.8,-2.8,1.5,11,1.8,267.2
구로,2017-01-21,-4.4,-9.4,-0.1,1,10.6,1.3,253.1
강북,2017-01-21,-4.2,-8.5,-0.6,1,13.7,1.4,317.8
관악,2017-01-21,-5.7,-11.8,-1.5,0,7.7,2.2,64.7
영등포,2017-01-21,-3,-6.3,0,1,5.5,0.8,315
동작,2017-01-21,-5.5,-12.5,0.8,1,6.5,0.8,281.3
강남,2017-01-22,-6.9,-8.8,-2,0.5,8.9,2.7,317.8
서초,2017-01-22,-6.5,-8.5,-1.6,1,9.1,3.4,326.3
강동,2017-01-22,-7,-9.8,-2.2,1,6.3,1.3,281.3
송파,2017-01-22,-6.6,-8.7,-1.8,0,10.6,3.5,281.3
강서,2017-01-22,-7.5,-9.6,-2.7,0.5,6.9,1.6,284.1
양천,2017-01-22,-6.5,-8.6,-1.9,0,6.9,1.9,298.1
도봉,2017-01-22,-7.3,-10.5,-2,0,9,2.2,303.8
노원,2017-01-22,-7.3,-13.9,-2.2,0,9.2,2.4,298.1
동대문,2017-01-22,-6.5,-8.8,-1.4,0,9.9,3.4,300.9
중랑,2017-01-22,-6.8,-8.9,-1.6,0.5,11.3,3.2,292.5
마포,2017-01-22,-7.5,-9.9,-2.6,0,15,5.4,312.2
서대문,2017-01-22,-7.8,-11.1,-2.9,0,7.5,2.7,309.4
광진,2017-01-22,-6.6,-8.7,-1.7,1,9.5,3,326.3
성북,2017-01-22,-7.8,-10.1,-2.7,0,13.6,3.1,312.2
용산,2017-01-22,-7,-9,-2.1,0,7.4,2.1,334.7
은평,2017-01-22,-9,-14.7,-2.6,0,6.8,1.4,275.6
금천,2017-01-22,-7.2,-9.9,-2.3,0,8.3,2.4,348.8
중구,2017-01-22,-9.1,-11.6,-4.1,0,12.6,4.8,294.8
성동,2017-01-22,-6,-8.2,-1.2,0,10.8,3.6,351.6
종로,2017-01-22,-10.3,-13.7,-4.3,0,18.9,4,351.6
구로,2017-01-22,-7.3,-9.6,-2.2,0,10.6,2.7,326.3
강북,2017-01-22,-7,-9.1,-1.7,0,12.5,3.5,300.9
관악,2017-01-22,-8.1,-10.7,-2.8,0.5,9.2,2.1,16.9
영등포,2017-01-22,-6.4,-8.5,-1.9,0,6.4,2,315
동작,2017-01-22,-6.5,-8.7,-1.6,0,7.7,2,300.9
강남,2017-01-23,-7.2,-10.1,-4,0,6.5,2.1,241.9
서초,2017-01-23,-6.9,-9.7,-3.9,0,6.4,2.3,312.2
강동,2017-01-23,-7.9,-12.4,-4,0,6.3,1.2,233.4
송파,2017-01-23,-6.9,-9.8,-2.9,0,6.2,2.2,326.3
강서,2017-01-23,-8.2,-11.1,-4.2,0,5.1,1.5,270
양천,2017-01-23,-7.1,-10,-3.7,0,5.6,1.5,315
도봉,2017-01-23,-8.2,-12.2,-3.9,0,6,1.3,281.3
노원,2017-01-23,-9.9,-17.9,-2.4,0,5.3,1.2,337.5
동대문,2017-01-23,-6.7,-9.8,-3.2,0,7.6,1.8,270
중랑,2017-01-23,-7.1,-10.1,-3.6,0,6.4,1.8,270
마포,2017-01-23,-8.2,-11.5,-4.6,0,8.4,3.3,298.1
서대문,2017-01-23,-8.5,-13.1,-4.4,0,5.5,1.5,298.1
광진,2017-01-23,-7,-9.8,-4,0,6,2.2,241.9
성북,2017-01-23,-8.2,-11.7,-4.4,0,8.1,1.5,233.4
용산,2017-01-23,-7.3,-10.4,-4.1,0,5.7,1.5,331.9
은평,2017-01-23,-12,-17.2,-4,0,4.4,0.5,281.3
금천,2017-01-23,-7.8,-10.7,-4.2,0,6.1,1.9,53.4
중구,2017-01-23,-9.7,-12.9,-6.1,0,7.8,2.8,304.8
성동,2017-01-23,-6.5,-9.2,-3.3,0,7.8,2.6,255.9
종로,2017-01-23,-10.8,-15.4,-6.5,0,7.8,2,326.3
구로,2017-01-23,-7.9,-11.5,-3.7,0,7.6,1.7,329.1
강북,2017-01-23,-7.3,-11,-3.9,0,6.8,1.9,278.4
관악,2017-01-23,-9,-12.5,-3.8,0,5.9,1.4,345.9
영등포,2017-01-23,-6.9,-9.8,-3.4,0,4.8,1.3,300.9
동작,2017-01-23,-7.2,-10.2,-3.3,0,6.2,1.4,348.8
강남,2017-01-24,-5.3,-9.5,-1.6,0,5.8,1.7,295.3
서초,2017-01-24,-5.5,-10.6,-1.2,0,5.5,1.5,329.1
강동,2017-01-24,-6.8,-12.7,-1.6,0,5.8,1.1,247.5
송파,2017-01-24,-4.6,-9.6,-0.3,0,4.3,1.3,168.8
강서,2017-01-24,-6,-10,-1,0,3.9,1.1,258.8
양천,2017-01-24,-5,-9.2,-0.6,0,4.4,1,202.5
도봉,2017-01-24,-7,-13.5,-1.1,0,4.7,1,286.9
노원,2017-01-24,-9.5,-17.7,-1.3,0,4.8,1,292.5
동대문,2017-01-24,-5.2,-9.7,-0.7,0,6.3,1.3,275.6
중랑,2017-01-24,-5.7,-10.6,-1.1,0,6.3,1.3,180
마포,2017-01-24,-6,-10.4,-2,0,6.1,2.5,309.4
서대문,2017-01-24,-7.1,-11.9,-1.3,0,4.9,1,320.6
광진,2017-01-24,-5.3,-10.8,-1.5,0,5.2,1.5,255.9
성북,2017-01-24,-6.4,-10.8,-1.3,0,9.4,1.2,317.8
용산,2017-01-24,-5.2,-9.2,-0.9,0,5.5,1.2,165.9
은평,2017-01-24,-10.5,-16.5,-1.3,0,4.2,0.5,320.6
금천,2017-01-24,-5.9,-9.2,-1.8,0,4.7,1.3,357.2
중구,2017-01-24,-7.3,-10.9,-2.5,0,6.5,2.4,269.6
성동,2017-01-24,-4.3,-8.3,-0.5,0,8.3,1.8,230.6
종로,2017-01-24,-8.6,-13.7,-4.1,0,6.2,2,295.3
구로,2017-01-24,-6.6,-11.5,-1.3,0,6.5,1.3,329.1
강북,2017-01-24,-5.8,-10.7,-1.1,0,6.3,1.6,258.8
관악,2017-01-24,-8.5,-13.4,-1,0,5.3,1.8,329.1
영등포,2017-01-24,-4.8,-8.8,-0.7,0,4,1,351.6
동작,2017-01-24,-7.9,-14,-0.6,0,5.4,1,286.9
강남,2017-01-25,-3.4,-8.5,0.6,0,5.4,1.5,241.9
서초,2017-01-25,-4.4,-10.3,1,0,5.1,1.4,317.8
강동,2017-01-25,-5.2,-11.5,0.8,0,5.8,1.2,188.4
송파,2017-01-25,-3.1,-8.5,1.8,0,4,1.1,317.8
강서,2017-01-25,-4.3,-9.9,1.6,0,3.5,1,264.4
양천,2017-01-25,-3.5,-8.2,1.9,0,4,0.8,267.2
도봉,2017-01-25,-5.8,-12.4,1,0,5.2,0.9,213.8
노원,2017-01-25,-7.9,-16.4,0.6,0,4.6,0.9,337.5
동대문,2017-01-25,-3.6,-8.7,1.3,0,6.1,1.2,270
중랑,2017-01-25,-4.3,-9.8,0.9,0,5.3,1.3,236.3
마포,2017-01-25,-4.1,-8.5,0.1,0,6.8,1.9,320.6
서대문,2017-01-25,-5,-10.4,0.9,0,4.6,0.9,292.5
광진,2017-01-25,-4.2,-9.6,0.6,0,5.1,1.2,284.1
성북,2017-01-25,-4.7,-9.8,0.6,0,6,1,261.6
용산,2017-01-25,-3.4,-8.8,1.1,0,4.4,1,11.3
은평,2017-01-25,-8.9,-15.9,0.5,0,3.9,0.4,306.6
금천,2017-01-25,-3.9,-8.8,0.5,0,5,1.2,0
중구,2017-01-25,-5,-9.1,-0.6,0,5.1,1.5,273.3
성동,2017-01-25,-2.6,-7.5,1.3,0,7.8,1.5,233.4
종로,2017-01-25,-5.8,-9.8,-1.8,0,5.7,1.6,292.5
구로,2017-01-25,-5,-11,0.6,0,6.2,1.1,5.6
강북,2017-01-25,-4.4,-9.6,0.9,0,5.6,1.3,272.8
관악,2017-01-25,-7,-12.4,0.4,0,5.3,2.1,2.8
영등포,2017-01-25,-3.1,-7.7,1.1,0,4.4,0.7,292.5
동작,2017-01-25,-6.8,-13.1,1.1,0,4.9,0.9,298.1
강남,2017-01-26,-0.5,-7,4.1,0,8.8,1.7,227.8
서초,2017-01-26,-0.4,-8,4.3,0,6.1,1.6,146.3
강동,2017-01-26,-1.4,-9.8,4.2,0,8.1,1.6,188.4
송파,2017-01-26,-0.1,-6.9,5.1,0,6.3,1.6,236.3
강서,2017-01-26,0.1,-5,3.9,0.5,7.1,2.5,151.9
양천,2017-01-26,0.3,-5.1,4.2,0,9.1,1.6,174.4
도봉,2017-01-26,-1.6,-9.4,4,0.5,9.4,1.1,163.1
노원,2017-01-26,-2.9,-13.4,4.2,0,5.9,1.2,253.1
동대문,2017-01-26,-0.3,-6.9,4.7,0,10.2,1.7,182.8
중랑,2017-01-26,-0.8,-7.2,4,0,10.7,1.7,180
마포,2017-01-26,0,-5.4,4.3,0,11.3,2.5,174.4
서대문,2017-01-26,-0.5,-6.3,3.8,0,7.5,2,151.9
광진,2017-01-26,-1,-7.8,4.2,0,6.8,1.2,182.8
성북,2017-01-26,-1.1,-7,3.5,0,11.4,1.2,219.4
용산,2017-01-26,-0.2,-6.1,4.8,0,11.7,2,236.3
은평,2017-01-26,-2,-11.7,4.3,0.5,8.7,1.3,157.5
금천,2017-01-26,-0.4,-5.9,3.8,0,9.9,2.1,208.1
중구,2017-01-26,-1.6,-7.4,2.7,0,5.8,1.4,187.4
성동,2017-01-26,0.4,-5.5,5.4,0,13.4,2,253.1
종로,2017-01-26,-2,-6.9,2,0,11.2,1.8,199.7
구로,2017-01-26,-0.7,-7.7,3.6,0,13.4,2.4,205.3
강북,2017-01-26,-0.7,-6.7,4.3,0.5,8.6,1.4,253.1
관악,2017-01-26,-1.5,-8.3,4,0,8.9,2.8,160.3
영등포,2017-01-26,0.5,-4.7,4.5,0.5,7.6,1.2,157.5
동작,2017-01-26,-1.2,-10.2,5.3,0,7.4,1,225
강남,2017-01-27,-1.3,-3.5,4.6,4,9.4,2.6,272.8
서초,2017-01-27,-1.1,-3.4,4.7,6.5,7.3,2.5,306.6
강동,2017-01-27,-1.3,-4.5,4.2,3.5,11.2,1.5,247.5
송파,2017-01-27,-0.9,-3.1,5.2,4,8.8,2.6,284.1
강서,2017-01-27,-2,-4.9,4.8,4.5,9.7,2.1,255.9
양천,2017-01-27,-1.3,-4,4.3,4.5,8.4,1.8,199.7
도봉,2017-01-27,-1.9,-5.5,4.7,7,9.3,2.1,334.7
노원,2017-01-27,-2,-8,4.2,4,10,1.7,253.1
동대문,2017-01-27,-0.9,-3.2,4.8,5,10.8,2.7,202.5
중랑,2017-01-27,-1.1,-3.4,4.3,3.5,12.2,2.6,208.1
마포,2017-01-27,-2.2,-5.1,3.7,4,12.9,4.5,295.3
서대문,2017-01-27,-2.4,-6,3.5,4,7.7,2.2,264.4
광진,2017-01-27,-0.9,-3.2,4.5,3.5,9.1,2.8,295.3
성북,2017-01-27,-2.3,-5.1,3.7,4.5,14.9,2.5,210.9
용산,2017-01-27,-1.3,-3.6,4.8,3.5,10.5,2.1,309.4
은평,2017-01-27,-3.1,-8.6,4.5,4,,,
금천,2017-01-27,-2,-3.9,3.8,4,7.9,2.2,191.3
중구,2017-01-27,-3.6,-6.1,2.7,3,12,3.6,277.2
성동,2017-01-27,-0.5,-2.8,5.4,4,12.7,3.2,247.5
종로,2017-01-27,-4.3,-7.2,2.3,5,13.3,3.1,343.1
구로,2017-01-27,-2,-5.4,4.4,4,13.9,3,267.2
강북,2017-01-27,-1.4,-3.8,4.7,6,16,3.3,272.8
관악,2017-01-27,-3.5,-8.2,3.9,4,9.1,2.2,196.9
영등포,2017-01-27,-1.1,-3.7,4.3,5,6.7,1.7,326.3
동작,2017-01-27,-1.5,-6.7,5.2,5,8.2,1.8,236.3
강남,2017-01-28,-0.8,-6.4,4.1,0,4.1,1.2,292.5
서초,2017-01-28,-0.5,-7.2,4.6,0,4.3,1,315
강동,2017-01-28,-1.6,-8.2,3.4,0,4.1,1.3,340.3
송파,2017-01-28,-0.1,-6.3,4.7,0,3.4,1.1,317.8
강서,2017-01-28,-1.1,-6.6,4.7,0,4.7,0.9,112.5
양천,2017-01-28,-0.3,-5.7,4.2,0,3.2,0.7,351.6
도봉,2017-01-28,-1.9,-9,3.8,0,3.5,0.6,0
노원,2017-01-28,-3.1,-10.8,3.6,0,3.7,0.8,67.5
동대문,2017-01-28,-0.6,-6.3,4.3,0,4.3,1.1,14.1
중랑,2017-01-28,-1,-6.8,3.9,0,4.4,1.4,8.4
마포,2017-01-28,-0.3,-5.9,4.7,0,5.4,1.6,329.1
서대문,2017-01-28,-1.2,-7.7,4.4,0,4.8,1.1,36.6
광진,2017-01-28,-1,-7,4.1,0,3.7,1,227.8
성북,2017-01-28,-1.6,-7.6,3.4,0,4.8,1.1,149.1
용산,2017-01-28,-0.4,-6.3,4.4,0,4.1,1.3,45
은평,2017-01-28,-3.5,-11.4,4.1,0,2.7,0.3,289.7
금천,2017-01-28,-0.3,-5.7,4,0,4.3,1.3,59.1
중구,2017-01-28,-2.2,-7.5,2.1,0,5.2,2.7,82.6
성동,2017-01-28,0.5,-4.9,4.8,0,3.9,1.2,289.7
종로,2017-01-28,-2.5,-8.1,1.5,0,6.3,2.4,39.4
구로,2017-01-28,-1.5,-7.6,4,0,5.2,1.5,106.9
강북,2017-01-28,-1,-6.9,3.9,0,4.5,1.1,5.6
관악,2017-01-28,-2.9,-9.9,4.1,0,3.9,1.4,45
영등포,2017-01-28,0,-4.9,4.8,0,3.4,0.6,149.1
동작,2017-01-28,-2.2,-9.2,4.7,0,3.9,0.8,45
강남,2017-01-29,1.3,0.2,3.1,5.5,5,1.1,292.5
서초,2017-01-29,1.6,0.4,3.9,5,4.6,1,303.8
강동,2017-01-29,0.7,0.1,2.5,4.5,4.5,1,343.1
송파,2017-01-29,1.7,0.7,3.3,3.5,4.4,1,236.3
강서,2017-01-29,1,-0.5,3.1,6,3.5,0.6,126.6
양천,2017-01-29,1.7,0.2,3.1,4.5,4.2,0.7,264.4
도봉,2017-01-29,0.8,0.3,2.4,3,4.9,0.6,8.4
노원,2017-01-29,0.5,-0.9,2.7,3,3.7,0.5,303.8
동대문,2017-01-29,1.5,0.5,3,4.5,5.2,1.1,303.8
중랑,2017-01-29,1.3,0.4,2.8,5,5,1.2,261.6
마포,2017-01-29,1.3,-0.7,3.2,3.5,7.7,2,295.3
서대문,2017-01-29,1.2,-0.8,3.1,4.5,5.1,0.8,59.1
광진,2017-01-29,1.3,0.4,3.1,6,4.7,0.9,272.8
성북,2017-01-29,1,-0.5,2.8,3.5,5.6,0.7,250.3
용산,2017-01-29,1.4,0,3.1,5,4.3,1.2,289.7
은평,2017-01-29,0.4,-1,2.7,5,2.4,0.2,2.8
금천,2017-01-29,1.2,-0.7,3.3,5,4.3,1.3,334.7
중구,2017-01-29,0.1,-1.8,2.7,2.5,6.9,2.8,307.5
성동,2017-01-29,2.1,1,3.4,5.5,6.4,1.2,345.9
종로,2017-01-29,0.2,-1.8,3.1,5,7.3,1.8,320.6
구로,2017-01-29,1,-0.2,2.7,5,5.6,1.8,306.6
강북,2017-01-29,1.3,0.5,2.4,2.5,6,1.4,11.3
관악,2017-01-29,0.2,-1.1,2.5,5.5,4.4,0.9,354.4
영등포,2017-01-29,1.8,0.3,3.2,4.5,3.8,0.7,284.1
동작,2017-01-29,1.2,0.5,3.9,5,5,0.5,289.7
강남,2017-01-30,-3.5,-5.5,0.2,0,8.2,2.4,275.6
서초,2017-01-30,-3.5,-5.8,0.6,0,,,
강동,2017-01-30,-3.5,-6.8,0.4,0,5.1,1.1,219.4
송파,2017-01-30,-3,-5.1,1,0,8,2.2,
강서,2017-01-30,-4.8,-7.1,-0.3,0,6.4,1.9,
양천,2017-01-30,-3.8,-6.1,0.4,0,6.4,1.7,230.6
도봉,2017-01-30,-4.1,-8.1,0.3,0,7.2,1.8,261.6
노원,2017-01-30,-4.3,-11.1,1,0,7.4,1.7,281.3
동대문,2017-01-30,-3.1,-5,0.6,0,,,
중랑,2017-01-30,-3.4,-5.3,0.4,0,7.8,2.4,267.2
마포,2017-01-30,-4.5,-7,-0.6,0,10.6,4.1,289.7
서대문,2017-01-30,-5,-8.5,-0.8,0,,,
광진,2017-01-30,-3.1,-4.8,0.7,0,7.5,2.6,289.7
성북,2017-01-30,-4.7,-7.5,-0.3,0,9.1,2,317.8
용산,2017-01-30,-3.7,-5.8,0.2,0,,,
은평,2017-01-30,-5.8,-12.5,-0.3,0,,,
금천,2017-01-30,-4.6,-6.8,0.1,0,7.8,2,267.2
중구,2017-01-30,-6,-8.2,-1.7,0,9.6,3.1,281.6
성동,2017-01-30,-2.6,-4.5,1.1,0,10.7,3.1,275.6
종로,2017-01-30,-6.6,-9.2,-1.8,0,7.6,2.4,317.8
구로,2017-01-30,-4.7,-7.4,-0.1,0,9,2.8,292.5
강북,2017-01-30,-3.7,-5.8,0.6,0,9.8,3,222.2
관악,2017-01-30,-6.3,-11.3,-1,0,6.6,1.9,191.3
영등포,2017-01-30,-3.5,-5.8,0.5,0,5.6,1.5,329.1
동작,2017-01-30,-3.9,-8.1,0.6,0,6.6,1.7,16.9
강남,2017-01-31,-3.8,-8,-0.1,0,5.3,1.6,247.5
서초,2017-01-31,-4.3,-9.5,0.7,0,5,1.4,320.6
강동,2017-01-31,-5.1,-10.3,0.2,0,4.7,1.2,115.3
송파,2017-01-31,-3.5,-8.3,1.5,0,4.6,1.4,315
강서,2017-01-31,-4.9,-8.9,0.2,0,3.6,1,303.8
양천,2017-01-31,-4,-7.4,0.1,0,4,0.9,357.2
도봉,2017-01-31,-5.5,-10.8,0.5,0,4.1,0.9,281.3
노원,2017-01-31,-6.4,-12.4,0.2,0,3.8,0.9,149.1
