지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
성동,2018-02-23,5.5,0.8,9.4,3.5,12.7,2.4,213.8
성동,2018-02-24,4.2,2.3,7.3,0,7,2.2,236.3
성동,2018-02-25,3.6,0.8,7.8,0,6.9,2,253.1
성동,2018-02-26,4.5,-0.5,10.4,0,7.2,1.6,261.6
성동,2018-02-27,5.5,1.7,7.7,0,4.5,0.9,75.9
성동,2018-02-28,5.5,2.7,8.7,18.5,9.2,2.6,22.5
성동,2018-03-01,1.1,-2.6,4.5,1.5,16,4.1,270
성동,2018-03-02,0.9,-3.9,5.7,0,8.6,1.6,5.6
성동,2018-03-03,8.6,1.7,16.1,0,7.8,1.6,225
성동,2018-03-04,10.2,8.3,12.5,13,9,1.6,14.1
성동,2018-03-05,6.1,3.1,10.2,6.5,13.5,3.8,345.9
성동,2018-03-06,6.1,1.4,11.3,0,8,1.8,233.4
성동,2018-03-07,7.1,4,11.1,0.5,7,2.1,146.3
성동,2018-03-08,5.6,3.9,9.6,6.5,8.4,2.3,258.8
성동,2018-03-09,6.1,4.1,9.9,0,7.6,1.9,219.4
성동,2018-03-10,5.7,2.9,9.2,0,9.7,2.4,208.1
성동,2018-03-11,7.8,4.4,12,0,8.4,2.3,253.1
성동,2018-03-12,9.3,3.9,15.3,0,7.2,1.5,278.4
성동,2018-03-13,12.9,6.6,18.6,0,11.3,2.1,241.9
성동,2018-03-14,17.5,14.6,21.7,0,10.9,2.5,272.8
성동,2018-03-15,12.9,9.2,17,29.5,9.9,2.3,202.5
성동,2018-03-16,7.2,4.9,10.9,0,12.5,3.5,84.4
성동,2018-03-17,7.9,2.8,13.9,0,7,1.9,258.8
성동,2018-03-18,9.6,7.6,13,0.5,4.8,1.3,36.6
성동,2018-03-19,8.8,7.1,10.9,1.5,12.4,3.4,81.6
성동,2018-03-20,5.5,2.8,8.6,0,14,5,14.1
성동,2018-03-21,3,1.7,4.6,1,12.4,3.2,81.6
성동,2018-03-22,6.1,2.6,11.7,0,9.8,2.5,216.6
성동,2018-03-23,7.4,3.6,12.6,0,7.5,2.2,241.9
성동,2018-03-24,8.7,6.3,13.2,0,9.2,2.4,227.8
성동,2018-03-25,10.4,6,16.7,0,8.1,2,225
성동,2018-03-26,11.7,6.4,17.8,0,10.7,2.1,194.1
성동,2018-03-27,14.2,9.1,20.4,0,7.9,1.8,244.7
성동,2018-03-28,15.2,11.3,19.5,0,10.2,2.4,233.4
성동,2018-03-29,16.2,13.5,21,0,7.1,1.8,258.8
성동,2018-03-30,15.4,12.1,21.4,0,9.2,2.2,239.1
성동,2018-03-31,15,11.3,19.8,0,9.9,2.2,264.4
성동,2018-04-01,16.4,13.1,19.2,0,7.6,1.5,194.1
성동,2018-04-02,18.9,16.2,23.8,0,10.3,2.1,278.4
성동,2018-04-03,18.4,15.2,21.7,0,9.8,2.5,222.2
성동,2018-04-04,12.9,10.4,16.4,16.5,10.7,3.1,329.1
성동,2018-04-05,8.4,7.4,10.4,13.5,8.2,2.7,112.5
성동,2018-04-06,7.1,4.3,9.5,8.5,17,3.8,213.8
성동,2018-04-07,5.4,2.4,9.4,0.5,16.8,4.6,275.6
성동,2018-04-08,5.3,2.8,9,4,8.4,2.5,75.9
성동,2018-04-09,9,1.8,15.6,0,5.8,1.5,292.5
성동,2018-04-10,15.9,8.7,22.2,4,21.6,4.6,199.7
성동,2018-04-11,13.2,10.2,17.2,0,12.9,3.6,236.3
성동,2018-04-12,14.4,9.2,20.4,0,13.6,3,239.1
성동,2018-04-13,15.5,10.5,19,0,8.7,2,171.6
성동,2018-04-14,10,7.9,15.5,11,8,2.2,343.1
성동,2018-04-15,10.6,7.3,14.7,0,9.9,2.5,267.2
성동,2018-04-16,12.8,7.9,18.7,0,8.4,1.8,222.2
성동,2018-04-17,14.3,9.2,20.4,0,8.2,1.9,244.7
성동,2018-04-18,13.9,9.2,19.5,0,9.9,2.1,227.8
성동,2018-04-19,15.4,10.1,20.6,0,8.5,2.2,250.3
성동,2018-04-20,19.5,12.2,26.4,0,6.2,1.3,258.8
성동,2018-04-21,19.9,14,25.5,0,8.6,1.9,281.3
성동,2018-04-22,16.9,11.3,21.9,12.5,10.1,2.3,56.3
성동,2018-04-23,10.2,9.1,11.8,66,11.7,4.7,61.9
성동,2018-04-24,13,10.4,15.8,1,10.9,3.2,67.5
성동,2018-04-25,16.1,8.2,23,0,6.7,1.6,281.3
성동,2018-04-26,16.3,11.7,21.9,0,8.3,2.1,227.8
성동,2018-04-27,16.6,11.4,23.1,0,7.3,2,239.1
성동,2018-04-28,16.7,12.4,21.7,0,9.6,2.1,219.4
성동,2018-04-29,17.3,11.2,22.7,0,9.4,1.9,233.4
성동,2018-04-30,19.7,15.3,24.7,0,6.8,1.7,250.3
성동,2018-05-01,21.1,18,24.2,0,6.3,1.6,241.9
성동,2018-05-02,15.6,9.8,20.8,8.5,10.9,2.3,236.3
성동,2018-05-03,12.4,8.6,15.5,10,12.6,3.1,295.3
성동,2018-05-04,15,11.1,20.1,0,13.8,3.9,244.7
성동,2018-05-05,18.9,13.1,24.3,0,11,3.3,241.9
성동,2018-05-06,17.1,15.2,19.7,23,8.8,2,247.5
성동,2018-05-07,20,15.4,25.9,0,5.9,1.6,230.6
성동,2018-05-08,17.6,12.8,21.7,0,10.9,3.9,90
성동,2018-05-09,16.3,11.5,21.6,0,8.2,2.4,56.3
성동,2018-05-10,16.5,13.1,21.3,0,9.6,2.4,188.4
성동,2018-05-11,17.1,13,22.4,0,6.8,1.8,241.9
성동,2018-05-12,14.9,11.8,17.4,33.5,5.7,1.3,95.6
성동,2018-05-13,16.1,14,19.7,0.5,8.7,2.5,208.1
성동,2018-05-14,18.9,12.7,24.7,0,6.9,1.6,239.1
성동,2018-05-15,23.7,16.7,29.6,0,6.2,1.2,205.3
성동,2018-05-16,22.7,21.8,25,43,13.1,2.2,219.4
성동,2018-05-17,21.2,19,24.1,88,12.7,1.3,272.8
성동,2018-05-18,16.4,13.3,19.5,7,10.8,2.7,84.4
성동,2018-05-19,18.3,12.5,24.2,0,9.3,3.1,84.4
성동,2018-05-20,18.3,14.1,22.4,0,11,3,84.4
성동,2018-05-21,18.7,14.3,23.2,0,8.5,2.1,163.1
성동,2018-05-22,18.8,16.1,23.4,12.5,5.2,1,261.6
성동,2018-05-23,18.5,15.3,24.3,5.5,10.7,2.7,241.9
성동,2018-05-24,19.4,13.3,24.1,0,11.8,2.8,210.9
성동,2018-05-25,21,15.6,26,0,8,1.9,236.3
성동,2018-05-26,22.4,15.6,29.4,0,9,1.7,236.3
성동,2018-05-27,21.2,18.3,25.5,0,6.6,1.8,253.1
성동,2018-05-28,22.7,16.4,29.5,0,7.5,1.9,300.9
성동,2018-05-29,22,19.2,26,1.5,8.3,2.1,236.3
성동,2018-05-30,20.6,16.4,25.2,0.5,8.9,2.5,236.3
성동,2018-05-31,21.7,15.8,27.2,0,7.5,2.2,230.6
성동,2018-06-01,24.4,18.8,30.1,0,8.3,2.1,250.3
성동,2018-06-02,24.3,18.9,30.7,0,9.1,2.3,281.3
성동,2018-06-03,24.4,18,30.5,0,7.7,1.8,270
성동,2018-06-04,23.1,20,27.3,0,9.3,2.1,233.4
성동,2018-06-05,24.5,20.4,29.4,0,7.4,1.9,267.2
성동,2018-06-06,23.7,20.3,28.1,0,8.2,2.1,272.8
성동,2018-06-07,22.9,18.9,29.2,0,7.9,2.4,253.1
성동,2018-06-08,22.3,19.2,27.7,0,6.4,2.2,261.6
성동,2018-06-09,23.7,20.5,28.8,0.5,9.1,2.4,95.6
성동,2018-06-10,21.5,19,25,0.5,9,2.9,45
성동,2018-06-11,20.5,17.6,23.7,3,7.3,2.2,56.3
성동,2018-06-12,21.5,17.9,26,0,7.8,2,289.7
성동,2018-06-13,22.7,19.5,26.2,0,7.8,1.7,286.9
성동,2018-06-14,22.1,18.5,25.3,11,7.8,2.1,67.5
성동,2018-06-15,21.9,18.1,26.1,0.5,8.6,3,59.1
성동,2018-06-16,22.7,17.5,28.4,0,6.2,2,84.4
성동,2018-06-17,23.4,19.8,27.8,0,6.7,1.5,275.6
성동,2018-06-18,25.6,20.8,30.5,0,8.9,1.8,225
성동,2018-06-19,23.1,20.4,27.1,0,7.7,2.2,227.8
성동,2018-06-20,23.3,19.8,28.9,0,8.9,2.6,267.2
성동,2018-06-21,24.1,20,28.8,0,9.5,2.7,8.4
성동,2018-06-22,25.8,20.1,31.9,0,8.4,2,272.8
성동,2018-06-23,24.8,22,29.2,0,9.1,2.6,222.2
성동,2018-06-24,25.3,20.7,32.4,0,8.4,2.5,233.4
성동,2018-06-25,27.4,22.1,33,0,6,1.5,216.6
성동,2018-06-26,22.6,19.9,27.4,72,17.9,3.3,241.9
성동,2018-06-27,22.8,19.1,26.1,0.5,11.4,2.4,213.8
성동,2018-06-28,23.4,19.1,27.6,20.5,13.7,1.5,33.8
성동,2018-06-29,24.9,21.6,29.3,2,6.2,1.9,210.9
성동,2018-06-30,25.2,22.8,29.4,2,7.5,1.2,149.1
성동,2018-07-01,22.1,20.7,23.9,83.5,7.8,1.6,149.1
성동,2018-07-02,22.6,20.8,25.6,59,7.3,1.3,146.3
성동,2018-07-03,27.3,22.5,32.2,0,9.8,1.8,104.1
성동,2018-07-04,27.3,24.1,31.1,0,9.3,2.4,202.5
성동,2018-07-05,25.3,22.2,30.9,10.5,8.3,2.3,78.8
성동,2018-07-06,23.9,21.8,27.3,0,11.1,3.8,87.2
성동,2018-07-07,23.4,20.2,28.6,0,9.1,3.6,61.9
성동,2018-07-08,23.2,18.1,28,0,7.5,2.7,61.9
성동,2018-07-09,21,19.8,24.5,11.5,7,2.5,75.9
성동,2018-07-10,24.1,20.4,26.7,18,5.3,1.4,146.3
성동,2018-07-11,27.2,24.4,29.9,3,9.3,1.8,250.3
성동,2018-07-12,27.2,25.6,29.4,0,8.8,1.8,225
성동,2018-07-13,27.7,24.8,31.2,0,7.5,1.9,213.8
성동,2018-07-14,28.2,24.8,32,0,8.1,2.3,239.1
성동,2018-07-15,28.8,24.8,33.6,0,6,1.6,230.6
성동,2018-07-16,29.2,24.6,33.7,0,7.5,1.8,233.4
성동,2018-07-17,28.5,24.9,32.4,0,7.9,1.9,270
성동,2018-07-18,28.7,24.4,33.5,0,7.1,1.8,199.7
성동,2018-07-19,29.2,24.3,33.9,0,7,1.8,225
성동,2018-07-20,30,25.4,34.2,0,6.9,1.8,230.6
성동,2018-07-21,30.7,25.6,36.4,0,6.6,1.7,253.1
성동,2018-07-22,31.8,26.2,37.5,0,6.6,1.6,292.5
성동,2018-07-23,31.8,29.5,35.2,0,6.9,2,258.8
성동,2018-07-24,31.8,27.8,36.1,0,7.6,1.8,222.2
성동,2018-07-25,30.1,28,33.6,0,7.6,2.6,213.8
성동,2018-07-26,30.3,27.3,34.5,0,6.7,1.7,239.1
성동,2018-07-27,31.1,27.5,35.1,0,6.7,1.9,264.4
성동,2018-07-28,29.9,27.2,35.6,10,8.7,1.4,351.6
성동,2018-07-29,31.5,27.7,36.1,0,9.9,2.9,87.2
성동,2018-07-30,31.5,27.2,36.3,0,9.1,2.5,19.7
성동,2018-07-31,32.4,28.4,37.1,0,5.8,1.9,182.8
성동,2018-08-01,33.9,28.5,39.8,0,8,1.9,281.3
성동,2018-08-02,33.9,30.8,38,0,6.7,1.9,261.6
성동,2018-08-03,33.1,30.7,38,0,8.7,2.2,281.3
성동,2018-08-04,31.5,28.6,34.4,0,9.2,2.5,278.4
성동,2018-08-05,30.3,27.7,34.1,0.5,8.9,2.7,272.8
성동,2018-08-06,29.8,25.6,34.4,31.5,8.4,2,112.5
성동,2018-08-07,30.8,27.7,34.6,0,6.6,1.8,236.3
성동,2018-08-08,31.2,28.1,35.1,0,8.8,2.2,213.8
성동,2018-08-09,29.3,27.6,32.2,2.5,8.5,1.7,2.8
성동,2018-08-10,31,26.9,35.6,0,8.2,2,22.5
성동,2018-08-11,30.6,26.9,35.1,0,7.6,2.3,157.5
성동,2018-08-12,30.3,27.5,34.5,0,9.2,2.1,258.8
성동,2018-08-13,31,26.9,34.9,0.5,6.3,1.6,345.9
성동,2018-08-14,31.9,29,36.4,0,7.5,1.7,5.6
성동,2018-08-15,31.1,24.2,37.7,33.5,12.6,2,87.2
성동,2018-08-16,29.3,24.7,33.3,0,11,3.5,95.6
성동,2018-08-17,26.9,22.5,32.1,0,10.3,3.4,47.8
성동,2018-08-18,26.7,22.7,30.6,0,6.9,2,84.4
성동,2018-08-19,28,24.3,32.3,0,6.2,1.4,168.8
성동,2018-08-20,28.6,25.4,32,0,12.8,2.7,194.1
성동,2018-08-21,27,23.4,30.4,2.5,14.1,3,213.8
성동,2018-08-22,30.7,24.6,36.2,0,9.6,2.2,160.3
성동,2018-08-23,29.6,26.5,31.5,1.5,11.1,3.3,90
성동,2018-08-24,24.5,23.4,26.6,8.5,9.5,3.1,236.3
성동,2018-08-25,25.4,23.3,28.7,0,9.5,3.1,239.1
성동,2018-08-26,23.3,20.7,28.6,0.5,8.5,1.9,157.5
성동,2018-08-27,22.9,20,25.1,22.5,5.9,1.4,22.5
성동,2018-08-28,23.6,22,26.2,81.5,16,1.6,8.4
성동,2018-08-29,25.2,22.7,28.4,31,11.9,2.7,222.2
성동,2018-08-30,26,24.1,28.5,11.5,8.9,2,272.8
성동,2018-08-31,25.8,23.2,30.3,0,8.3,1.9,230.6
성동,2018-09-01,25.9,22.3,30.4,0,8,2.4,67.5
성동,2018-09-02,25,21.2,29.6,0,8,2.3,90
성동,2018-09-03,23.7,21.1,27.4,34.5,10.6,1.4,247.5
성동,2018-09-04,24.2,21.1,28.1,0,9.9,2.4,306.6
성동,2018-09-05,24.9,21.7,28.4,0,15,3.3,261.6
성동,2018-09-06,24,21,28.1,6,11,2.3,244.7
성동,2018-09-07,22.5,20.2,25.7,1,8.9,2.5,182.8
성동,2018-09-08,22.6,17.5,27.5,0,8.2,1.6,14.1
성동,2018-09-09,22.9,17.9,27.6,0,7.4,1.7,90
성동,2018-09-10,23.2,19.9,27.5,0,8.3,2.7,98.4
성동,2018-09-11,21.7,18.3,25.5,0,8,2.5,78.8
성동,2018-09-12,23.1,18.5,27.3,0,6.9,1.8,188.4
성동,2018-09-13,23.6,21,27.4,0,6.7,1.7,14.1
성동,2018-09-14,23.7,21.1,26.2,0.5,6.4,2.1,50.6
성동,2018-09-15,23.1,21.3,25.1,0,5.3,1.7,236.3
성동,2018-09-16,22.7,21.7,24.9,1.5,5.8,1.6,261.6
성동,2018-09-17,22.7,19.3,27.7,0,8.7,2,225
성동,2018-09-18,23,19.2,26.7,0,7,1.5,239.1
성동,2018-09-19,22.7,20,26.3,0,5.6,1.3,182.8
성동,2018-09-20,19.2,17.8,21,5.5,7.8,2.6,78.8
성동,2018-09-21,19.9,18,21.8,16.5,6.3,1.7,64.7
성동,2018-09-22,21.6,18.6,25.7,7.5,9.3,2.3,250.3
성동,2018-09-23,20.3,17.2,24.8,0,8.7,2,236.3
성동,2018-09-24,19.2,17.1,22.5,0,8,2,284.1
성동,2018-09-25,18.7,13.3,23.4,0,7.4,2,25.3
성동,2018-09-26,19.7,17.5,23.8,0,8.4,2.5,92.8
성동,2018-09-27,19.7,15.2,24.4,0,7,2.2,118.1
성동,2018-09-28,18.5,15.6,21.9,0,5.9,1.8,92.8
성동,2018-09-29,20.8,16,26.3,0,6.1,1.3,90
성동,2018-09-30,18.6,15.6,22,0,11.4,2.3,267.2
성동,2018-10-01,16.3,14.3,19.7,0,11.9,3.1,250.3
성동,2018-10-02,17.2,12.9,21.4,0,8.1,1.7,216.6
성동,2018-10-03,18.6,13.2,23.6,0,5.6,1.3,239.1
성동,2018-10-04,19.7,14.9,24.8,0,7.6,2.2,56.3
성동,2018-10-05,17.6,15.9,19.7,40.5,7.4,2.3,64.7
성동,2018-10-06,18.8,16.6,22,70.5,10.1,2.4,0
성동,2018-10-07,17.9,15.3,21.4,0,7.1,2,272.8
성동,2018-10-08,16.2,11.6,20.9,0,7.3,1.2,19.7
성동,2018-10-09,16.1,12.2,19.5,0,6.1,1.6,185.6
성동,2018-10-10,13.2,10.6,17.6,3.5,9.3,2.7,329.1
성동,2018-10-11,11.5,9.3,15,0,11.5,2.6,354.4
성동,2018-10-12,12.5,8,16.8,0,4.7,1.1,286.9
성동,2018-10-13,13.7,8.6,18.8,0,6.5,1.2,227.8
성동,2018-10-14,14.4,9.4,19.1,0,6.6,1.4,329.1
성동,2018-10-15,16.4,12.2,21,0,6.5,1.3,216.6
성동,2018-10-16,15.8,12.6,20.4,0,7.3,1.3,244.7
성동,2018-10-17,14.2,11,18.2,0,7.4,1.6,222.2
성동,2018-10-18,13.5,9.7,17.7,0,8.6,2.3,5.6
성동,2018-10-19,14.5,10,19.9,0,7.3,2,25.3
성동,2018-10-20,14.8,10,20.7,0,5.8,1.3,255.9
성동,2018-10-21,14.6,9.6,20.1,0,6.2,1.3,225
성동,2018-10-22,15.1,10.7,20.2,0,4.6,1.1,210.9
성동,2018-10-23,13.4,11.4,16.6,5.5,10.5,1.5,357.2
성동,2018-10-24,14,9.8,18.8,0,7.1,1.2,222.2
성동,2018-10-25,15.1,9.5,20.5,0,4.5,0.9,180
성동,2018-10-26,13.4,10.3,15.5,12,12.2,1.8,247.5
성동,2018-10-27,10.2,8.4,12.4,0,12.9,3,247.5
성동,2018-10-28,9.5,7.2,13.8,6,19.2,1.8,261.6
성동,2018-10-29,9.1,5.7,12.8,0,10.2,2.2,270
성동,2018-10-30,8.2,4.4,11.5,0,7.1,2,250.3
성동,2018-10-31,9.3,6.6,12.4,0,8.3,1.7,225
성동,2018-11-01,10.4,5.3,15.5,0,6.6,1,14.1
성동,2018-11-02,12.3,6.7,18,0,3.6,1,233.4
성동,2018-11-03,12.9,7.7,18.6,0,6.1,1.1,225
성동,2018-11-04,13,7.8,18.6,0,5.8,1.2,261.6
성동,2018-11-05,13.3,9.1,17.6,0,4.7,1.1,230.6
성동,2018-11-06,13.4,9.8,17.1,0,3.6,0.9,230.6
성동,2018-11-07,13.9,11.8,16.4,1.5,5.4,1.5,90
성동,2018-11-08,13.2,11.9,15.7,64,11.2,2.1,244.7
성동,2018-11-09,13.2,11.4,15.7,0,12.5,3.7,253.1
성동,2018-11-10,13.3,10.8,17.2,0.5,7.4,1.7,258.8
성동,2018-11-11,10.1,8.3,12.1,0,6.1,1.6,298.1
성동,2018-11-12,10.1,6.4,15.1,0,6.5,1.5,340.3
성동,2018-11-13,10.9,7.1,15.1,0,5.8,1.4,222.2
성동,2018-11-14,11.6,7.4,16.1,0,4.9,1.1,326.3
성동,2018-11-15,11.4,7.1,16.3,0,4.1,1,309.4
성동,2018-11-16,10.2,7,15,0,7.7,1.7,343.1
성동,2018-11-17,7.3,4.1,11.2,0,6,1.7,272.8
성동,2018-11-18,8.1,4.5,11.2,0,6.3,1.2,267.2
성동,2018-11-19,8.5,5.7,12.4,0,7.5,1.4,343.1
성동,2018-11-20,8.3,3.4,12.4,0,8.9,1.8,205.3
성동,2018-11-21,7,4.9,9.4,1,9,1.7,16.9
성동,2018-11-22,4.3,1.7,8,0,10.5,2.3,270
성동,2018-11-23,3.9,0.4,7,0,4.8,1.2,292.5
성동,2018-11-24,4,0.8,5.6,10,8.2,1.9,157.5
성동,2018-11-25,6.4,3.5,9.9,0,3.7,1,22.5
성동,2018-11-26,7.2,3.1,12.6,0,4,0.9,185.6
성동,2018-11-27,8.1,4,12.3,0,6.4,1.2,281.3
성동,2018-11-28,7,5,10.8,0,7.6,1.8,323.4
성동,2018-11-29,5.6,3.2,7.5,0,4.4,1.1,286.9
성동,2018-11-30,5,1.5,8.6,0,7.4,1.4,216.6
성동,2018-12-01,7,2.9,11.6,0,3.6,1.1,199.7
성동,2018-12-02,8.8,4.1,12.6,0,5.2,1.1,42.2
성동,2018-12-03,11.6,9.5,13.8,8.5,4.3,1.2,241.9
성동,2018-12-04,7.9,1.6,12,6,12.2,2.6,284.1
성동,2018-12-05,1.9,-1.4,5,0,7,2.2,357.2
성동,2018-12-06,3.6,0.3,7.3,0,11.1,2.1,295.3
성동,2018-12-07,-5.6,-7.3,0.3,0,12.7,3.4,11.3
성동,2018-12-08,-6.2,-8.7,-2.8,0,9.9,2.8,267.2
성동,2018-12-09,-5.1,-9,-1.7,0,8.3,1.8,2.8
성동,2018-12-10,-0.8,-5.7,3.9,0,4.5,1.2,59.1
성동,2018-12-11,1.7,-0.3,3.5,0,5.9,1.1,326.3
성동,2018-12-12,0,-2.3,2.8,0,8.7,2.2,275.6
성동,2018-12-13,-0.7,-3.5,3.3,0,10.5,2,247.5
성동,2018-12-14,-2.1,-4.4,0.9,0,7.2,1.7,222.2
성동,2018-12-15,-0.4,-5.2,3.2,0,4.1,1.1,180
성동,2018-12-16,1.4,-0.8,3.3,0,5.4,1.2,149.1
성동,2018-12-17,3.6,1,6.4,0,8.1,2.1,326.3
성동,2018-12-18,4.4,-0.5,8.4,0,9.4,1.5,227.8
성동,2018-12-19,5.8,2.4,9.6,0,6.4,1.3,250.3
성동,2018-12-20,5,1.1,10,0,5,0.9,149.1
성동,2018-12-21,6.7,1.8,10.5,0,4,1,225
성동,2018-12-22,7.9,5.4,12.2,0,6.6,1.4,255.9
성동,2018-12-23,4.1,-0.9,8.4,0,10.6,2.8,303.8
성동,2018-12-24,0,-2.7,3.2,0,6.6,2.1,281.3
성동,2018-12-25,2,-1.7,5,0,5.3,1.3,199.7
성동,2018-12-26,0.3,-5.3,4.5,0,8.8,2.6,278.4
성동,2018-12-27,-8.2,-10.5,-5.3,0,10.9,3.4,261.6
성동,2018-12-28,-8.6,-12.1,-5.1,0,9,2.4,22.5
성동,2018-12-29,-5.7,-8.1,-2.1,0,10.9,2.9,270
성동,2018-12-30,-4.9,-8.2,-1.1,0,5.9,1.4,334.7
성동,2018-12-31,-3.1,-7.6,0.2,0,6.6,1.5,230.6
종로,2018-01-01,-2.3,-5.5,1,0,8,1.8,300.9
종로,2018-01-02,-2.9,-6.5,-0.3,0,10.1,2.4,354.4
종로,2018-01-03,-6.8,-10.6,-3.3,0,8.7,2,357.2
종로,2018-01-04,-6.5,-10.8,-3.1,0,4.9,1.2,326.3
종로,2018-01-05,-4.7,-6.8,-1,0,8.2,1.5,329.1
종로,2018-01-06,-3.9,-7.7,-0.1,0,7.8,1.9,345.9
종로,2018-01-07,-1.7,-5,0.7,0,8.7,2,47.8
종로,2018-01-08,-0.5,-3.3,2,1,13.2,2,331.9
종로,2018-01-09,-6.4,-8.8,-3.2,0,13.4,3,315
종로,2018-01-10,-10.2,-14.1,-6.8,0,14.4,3.6,337.5
종로,2018-01-11,-15,-19.3,-10.4,0,8.8,2.8,270
종로,2018-01-12,-13.4,-21.5,-8.5,0,9.4,1.9,0
종로,2018-01-13,-6.1,-9.2,-3.3,0,5.6,2,33.8
종로,2018-01-14,-0.9,-5.5,3.2,0,7.3,2.8,146.3
종로,2018-01-15,2.9,1.4,5,0,9.1,1.9,230.6
종로,2018-01-16,2.4,0.8,4.9,0,4.9,1.5,19.7
종로,2018-01-17,2.9,0.7,6.1,0,5.9,1.7,227.8
종로,2018-01-18,0.2,-1.6,2.6,0,8.1,1.7,320.6
종로,2018-01-19,-0.5,-4.6,2.8,0,8.5,1.6,340.3
종로,2018-01-20,0.9,-1.1,4.8,0,8.6,1.6,309.4
종로,2018-01-21,-0.4,-3.3,2.9,0,4.9,1.5,258.8
종로,2018-01-22,-1.6,-8,1.7,0,9.9,2.1,337.5
종로,2018-01-23,-15.9,-20.9,-8.1,0,12.3,3.8,286.9
종로,2018-01-24,-19.5,-23.4,-13.3,0,16.5,4,337.5
종로,2018-01-25,-18.7,-24.1,-12,0,8,2.4,337.5
종로,2018-01-26,-19.7,-27.3,-13.1,0,8.4,2,264.4
종로,2018-01-27,-12.6,-21.2,-5.7,0,5.8,1.5,326.3
종로,2018-01-28,-8.3,-12.4,-3.1,0,13.8,2.7,351.6
종로,2018-01-29,-11,-14.4,-7.4,0,13.2,3.4,22.5
종로,2018-01-30,-7,-14.5,-2.8,0,7.9,2,236.3
종로,2018-01-31,-3.9,-6.1,-1.8,0,8,2.2,0
종로,2018-02-01,-4.9,-9.5,-0.9,0,6.3,1.7,2.8
종로,2018-02-02,-3.7,-7.5,1,0,6.2,1.8,309.4
종로,2018-02-03,-10,-13.9,-4.2,0,11.1,3.6,337.5
종로,2018-02-04,-12.6,-17.6,-8.1,0,10.4,3,354.4
종로,2018-02-05,-12.3,-15.6,-8,0,12.4,3.5,354.4
종로,2018-02-06,-13.4,-17.8,-7.9,0,10.6,2.9,351.6
종로,2018-02-07,-10,-16.6,-4.4,0,6.8,2.2,331.9
종로,2018-02-08,-5,-9.9,-0.6,0,6.3,1.5,222.2
종로,2018-02-09,-0.4,-4,3.7,0,7.4,2.1,225
종로,2018-02-10,-2.7,-9.5,1.2,0,12.3,3.1,284.1
종로,2018-02-11,-8.3,-12,-3.9,0,10.6,2.7,0
종로,2018-02-12,-8.2,-13.1,-4.4,0,10.2,2.6,345.9
종로,2018-02-13,-2.6,-9,2.2,0,12.7,2.5,258.8
종로,2018-02-14,1.6,-2.7,6.6,0,13.9,3,236.3
종로,2018-02-15,-2.4,-5.2,1.9,0,7.3,2.1,329.1
종로,2018-02-16,-2.6,-5.6,2,0,16,2.1,320.6
종로,2018-02-17,-5.1,-9.6,-0.5,0,11.7,3.1,348.8
종로,2018-02-18,-1.6,-6.3,3,0,6.8,1.7,337.5
종로,2018-02-19,0.9,-1.9,4.8,0,7.2,1.6,11.3
종로,2018-02-20,-0.2,-3.6,3.9,0,10.6,2.3,5.6
종로,2018-02-21,-2.6,-5.7,1.9,0,8.8,1.8,5.6
종로,2018-02-22,-0.1,-4.6,3.7,0,13.7,2.6,196.9
종로,2018-02-23,2.2,-1.7,5.9,0,11.1,2.3,250.3
종로,2018-02-24,1,-1.6,4.6,0,8.2,2,334.7
종로,2018-02-25,0.6,-2.7,5.2,0,7.1,2,306.6
종로,2018-02-26,1.9,-3.1,7.7,0,6.2,1.8,275.6
종로,2018-02-27,3.3,1,4.8,0,7.8,1.6,50.6
종로,2018-02-28,3.2,0.6,5.8,23,12.5,4.2,87.2
종로,2018-03-01,-2.1,-6.4,1.7,2.5,17,3.9,340.3
종로,2018-03-02,-2.4,-7.8,2.6,0,8,1.7,292.5
종로,2018-03-03,6,-1,13.6,0.5,7.6,2.4,286.9
종로,2018-03-04,7.8,5.4,10,13,18.1,3.2,14.1
종로,2018-03-05,3,-0.1,6.9,6,15.6,4.1,354.4
종로,2018-03-06,3.1,-1.2,8.2,0,6.8,1.9,25.3
종로,2018-03-07,4.2,0.7,8.8,1,8.1,3.2,95.6
종로,2018-03-08,2.5,0.9,7.9,6,8.9,1.8,340.3
종로,2018-03-09,3,0.5,7.3,0,7.2,1.9,281.3
종로,2018-03-10,3.2,0.3,7.2,0,8.2,1.8,241.9
종로,2018-03-11,4.7,0.7,9.7,0,7.8,1.9,14.1
종로,2018-03-12,6.7,2,13.1,0,9.3,2.2,227.8
종로,2018-03-13,11.3,6.3,17,0,9.3,2.1,230.6
종로,2018-03-14,14.5,11.2,19.6,0,12,2.7,275.6
종로,2018-03-15,10.3,5.2,14.4,28.5,9.8,2.2,250.3
종로,2018-03-16,4.4,1.8,8.6,0,11.3,3.7,78.8
종로,2018-03-17,4.8,-0.7,11.1,0,7.4,2.5,289.7
종로,2018-03-18,6.3,4,10.4,1,5.8,1.3,8.4
종로,2018-03-19,6.1,4.1,8.4,2,16.1,5.4,87.2
종로,2018-03-20,2.5,-0.3,7.2,0,15.2,6.1,92.8
