,측정일자,권역명,측정소명,미세먼지(㎍/㎥),초미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm)
2563,20170413,동북권,동대문구,69,24,0.034,0.03,0.4,0.006
2564,20170413,서남권,금천구,55,27,0.041,0.032,0.5,0.006
2565,20170413,서남권,관악구,71,25,0.038,0.03,0.4,0.005
2566,20170413,서남권,동작구,57,25,0.046,0.028,0.4,0.005
2567,20170413,서남권,영등포구,77,27,0.037,0.033,0.8,0.005
2568,20170413,서남권,구로구,69,23,0.037,0.021,0.5,0.008
2569,20170413,서남권,강서구,73,21,0.044,0.029,0.4,0.008
2570,20170413,서남권,양천구,57,28,0.029,0.026,0.5,0.006
2571,20170413,동남권,강동구,85,31,0.034,0.033,0.5,0.004
2572,20170413,동남권,강남구,76,24,0.032,0.028,0.3,0.006
2573,20170413,동남권,송파구,78,22,0.04,0.026,0.5,0.006
2574,20170413,동남권,서초구,73,27,0.043,0.026,0.5,0.006
2575,20170414,도심권,종로구,51,23,0.044,0.035,0.5,0.005
2576,20170414,도심권,중구,50,21,0.04,0.037,0.4,0.005
2577,20170414,도심권,용산구,46,21,0.031,0.026,0.3,0.004
2578,20170414,서북권,마포구,54,27,0.05,0.024,0.4,0.005
2579,20170414,서북권,은평구,61,18,0.049,0.028,0.6,0.005
2580,20170414,서북권,서대문구,64,21,0.042,0.03,0.5,0.007
2581,20170414,동북권,강북구,48,21,0.052,0.028,0.5,0.005
2582,20170414,동북권,성북구,62,21,0.035,0.039,0.9,0.005
2583,20170414,동북권,동대문구,52,18,0.039,0.028,0.4,0.006
2584,20170414,동북권,중랑구,63,22,0.043,0.028,0.4,0.006
2585,20170414,동북권,성동구,67,23,0.031,0.03,0.4,0.005
2586,20170414,동북권,광진구,53,22,0.059,0.029,0.4,0.007
2587,20170414,동북권,노원구,53,25,0.045,0.034,0.6,0.005
2588,20170414,동북권,도봉구,55,19,0.047,0.026,0.4,0.005
2589,20170414,서남권,동작구,45,20,0.059,0.021,0.4,0.004
2590,20170414,서남권,양천구,47,24,0.034,0.026,0.5,0.006
2591,20170414,서남권,금천구,47,23,0.053,0.025,0.4,0.005
2592,20170414,서남권,관악구,58,20,0.056,0.023,0.4,0.004
2593,20170414,서남권,영등포구,60,18,0.045,0.029,0.8,0.005
2594,20170414,서남권,구로구,55,19,0.044,0.018,0.5,0.008
2595,20170414,서남권,강서구,59,19,0.052,0.027,0.4,0.01
2596,20170414,동남권,강동구,70,27,0.047,0.028,0.5,0.004
2597,20170414,동남권,강남구,62,21,0.038,0.024,0.3,0.005
2598,20170414,동남권,서초구,64,25,0.054,0.021,0.4,0.005
2599,20170414,동남권,송파구,64,22,0.051,0.023,0.5,0.006
2600,20170415,도심권,중구,59,29,0.043,0.037,0.5,0.005
2601,20170415,도심권,용산구,58,28,0.028,0.03,0.4,0.005
2602,20170415,도심권,종로구,61,32,0.046,0.036,0.6,0.006
2603,20170415,서북권,서대문구,73,38,0.04,0.033,0.6,0.007
2604,20170415,서북권,은평구,72,31,0.048,0.032,0.7,0.006
2605,20170415,서북권,마포구,64,37,0.048,0.028,0.5,0.006
2606,20170415,동북권,도봉구,65,29,0.052,0.025,0.5,0.005
2607,20170415,동북권,성북구,74,33,0.04,0.038,0.0,0.006
2608,20170415,동북권,동대문구,61,29,0.04,0.028,0.4,0.006
2609,20170415,동북권,중랑구,72,34,0.041,0.028,0.4,0.007
2610,20170415,동북권,성동구,77,34,0.03,0.03,0.5,0.005
2611,20170415,동북권,광진구,59,28,0.067,0.028,0.5,0.005
2612,20170415,동북권,노원구,62,32,0.053,0.03,0.6,0.005
2613,20170415,동북권,강북구,58,30,0.053,0.027,0.5,0.005
2614,20170415,서남권,양천구,55,34,0.034,0.029,0.6,0.006
2615,20170415,서남권,관악구,71,30,0.051,0.03,0.6,0.005
2616,20170415,서남권,동작구,55,28,0.05,0.031,0.5,0.005
2617,20170415,서남권,영등포구,71,31,0.044,0.033,0.8,0.005
2618,20170415,서남권,구로구,64,30,0.041,0.021,0.6,0.008
2619,20170415,서남권,강서구,69,27,0.055,0.029,0.4,0.01
2620,20170415,서남권,금천구,54,31,0.05,0.032,0.5,0.006
2621,20170415,동남권,송파구,70,28,0.044,0.026,0.6,0.005
2622,20170415,동남권,강남구,76,33,0.036,0.029,0.4,0.005
2623,20170415,동남권,강동구,73,32,0.047,0.026,0.5,0.005
2624,20170415,동남권,서초구,77,39,0.047,0.027,0.5,0.006
2625,20170416,도심권,종로구,56,33,0.032,0.047,0.7,0.006
2626,20170416,도심권,중구,55,31,0.029,0.051,0.6,0.005
2627,20170416,도심권,용산구,52,29,0.021,0.034,0.4,0.004
2628,20170416,서북권,서대문구,61,37,0.028,0.04,0.6,0.008
2629,20170416,서북권,은평구,57,27,0.04,0.033,0.7,0.005
2630,20170416,서북권,마포구,61,39,0.035,0.041,0.6,0.006
2631,20170416,동북권,노원구,54,33,0.035,0.043,0.7,0.005
2632,20170416,동북권,강북구,49,29,0.046,0.027,0.6,0.005
2633,20170416,동북권,도봉구,57,29,0.044,0.03,0.5,0.006
2634,20170416,동북권,성북구,66,33,0.029,0.046,0.0,0.006
2635,20170416,동북권,동대문구,56,30,0.027,0.045,0.5,0.006
2636,20170416,동북권,중랑구,65,33,0.034,0.032,0.5,0.007
2637,20170416,동북권,성동구,80,34,0.019,0.041,0.6,0.005
2638,20170416,동북권,광진구,57,31,0.046,0.039,0.6,0.003
2639,20170416,서남권,양천구,53,35,0.023,0.039,0.7,0.007
2640,20170416,서남권,강서구,63,28,0.033,0.042,0.6,0.011
2641,20170416,서남권,구로구,59,30,0.031,0.028,0.7,0.008
2642,20170416,서남권,영등포구,60,29,0.032,0.04,0.8,0.006
2643,20170416,서남권,동작구,48,26,0.036,0.04,0.6,0.005
2644,20170416,서남권,관악구,60,27,0.036,0.041,0.7,0.004
2645,20170416,서남권,금천구,47,29,0.034,0.04,0.6,0.005
2646,20170416,동남권,송파구,70,30,0.029,0.038,0.7,0.006
2647,20170416,동남권,강남구,73,34,0.026,0.041,0.5,0.006
2648,20170416,동남권,서초구,70,37,0.032,0.04,0.7,0.006
2649,20170416,동남권,강동구,67,34,0.03,0.042,0.6,0.005
2650,20170417,도심권,종로구,40,24,0.025,0.047,0.7,0.004
2651,20170417,도심권,중구,39,23,0.022,0.049,0.6,0.003
2652,20170417,도심권,용산구,39,24,0.011,0.042,0.4,0.004
2653,20170417,서북권,마포구,48,32,0.023,0.046,0.6,0.005
2654,20170417,서북권,서대문구,49,26,0.02,0.041,0.5,0.005
2655,20170417,서북권,은평구,48,24,0.026,0.038,0.7,0.003
2656,20170417,동북권,도봉구,42,23,0.032,0.031,0.5,0.005
2657,20170417,동북권,성북구,48,26,0.023,0.044,0.5,0.004
2658,20170417,동북권,동대문구,43,23,0.019,0.046,0.5,0.005
2659,20170417,동북권,중랑구,49,27,0.026,0.032,0.4,0.005
2660,20170417,동북권,성동구,57,28,0.018,0.037,0.5,0.004
2661,20170417,동북권,광진구,38,22,0.03,0.034,0.5,0.006
2662,20170417,동북권,노원구,36,23,0.03,0.037,0.5,0.003
2663,20170417,동북권,강북구,30,19,0.038,0.027,0.5,0.003
2664,20170417,서남권,양천구,44,31,0.014,0.04,0.6,0.007
2665,20170417,서남권,관악구,52,25,0.022,0.048,0.6,0.004
2666,20170417,서남권,동작구,42,24,0.022,0.048,0.6,0.004
2667,20170417,서남권,영등포구,53,27,0.018,0.05,0.8,0.005
2668,20170417,서남권,구로구,49,24,0.025,0.031,0.6,0.007
2669,20170417,서남권,강서구,57,25,0.022,0.044,0.5,0.007
2670,20170417,서남권,금천구,39,25,0.024,0.046,0.6,0.005
2671,20170417,동남권,송파구,58,24,0.021,0.037,0.6,0.005
2672,20170417,동남권,강남구,59,29,0.017,0.046,0.5,0.005
2673,20170417,동남권,서초구,58,32,0.023,0.044,0.6,0.006
2674,20170417,동남권,강동구,50,26,0.023,0.04,0.5,0.004
2675,20170418,도심권,종로구,38,21,0.023,0.038,0.6,0.003
2676,20170418,도심권,중구,35,20,0.022,0.04,0.5,0.003
2677,20170418,도심권,용산구,35,21,0.016,0.029,0.4,0.003
2678,20170418,서북권,마포구,41,26,0.029,0.031,0.4,0.004
2679,20170418,서북권,서대문구,43,24,0.024,0.034,0.5,0.005
2680,20170418,서북권,은평구,41,20,0.028,0.03,0.6,0.003
2681,20170418,동북권,성북구,42,21,0.022,0.035,0.6,0.003
2682,20170418,동북권,노원구,44,23,0.027,0.029,0.5,0.003
2683,20170418,동북권,강북구,31,18,0.029,0.026,0.5,0.003
2684,20170418,동북권,도봉구,39,19,0.029,0.024,0.4,0.004
2685,20170418,동북권,동대문구,38,18,0.022,0.032,0.4,0.004
2686,20170418,동북권,중랑구,45,23,0.022,0.028,0.3,0.005
2687,20170418,동북권,성동구,48,24,0.017,0.031,0.4,0.004
2688,20170418,동북권,광진구,38,19,0.031,0.028,0.5,0.004
2689,20170418,서남권,양천구,36,24,0.021,0.03,0.5,0.006
2690,20170418,서남권,구로구,41,21,0.03,0.023,0.5,0.007
2691,20170418,서남권,영등포구,43,21,0.031,0.032,0.6,0.004
2692,20170418,서남권,동작구,34,20,0.032,0.029,0.4,0.003
2693,20170418,서남권,관악구,46,20,0.034,0.031,0.4,0.003
2694,20170418,서남권,강서구,42,19,0.034,0.029,0.3,0.007
2695,20170418,서남권,금천구,35,21,0.029,0.033,0.5,0.003
2696,20170418,동남권,강남구,49,24,0.019,0.031,0.3,0.004
2697,20170418,동남권,서초구,45,25,0.033,0.027,0.5,0.004
2698,20170418,동남권,송파구,43,20,0.026,0.027,0.5,0.004
2699,20170418,동남권,강동구,44,23,0.025,0.028,0.5,0.003
2700,20170419,도심권,중구,70,14,0.032,0.024,0.3,0.003
2701,20170419,도심권,종로구,68,13,0.033,0.023,0.4,0.003
2702,20170419,도심권,용산구,64,15,0.021,0.025,0.3,0.003
2703,20170419,서북권,마포구,76,20,0.032,0.024,0.3,0.003
2704,20170419,서북권,서대문구,98,18,0.027,0.029,0.4,0.005
2705,20170419,서북권,은평구,95,15,0.035,0.021,0.5,0.002
2706,20170419,동북권,성동구,101,30,0.023,0.025,0.4,0.004
2707,20170419,동북권,성북구,92,15,0.03,0.022,0.5,0.003
2708,20170419,동북권,중랑구,91,18,0.03,0.022,0.3,0.005
2709,20170419,동북권,동대문구,76,14,0.032,0.021,0.3,0.004
2710,20170419,동북권,도봉구,83,16,0.041,0.011,0.3,0.004
2711,20170419,동북권,노원구,63,15,0.039,0.018,0.4,0.002
2712,20170419,동북권,강북구,63,12,0.043,0.013,0.3,0.003
2713,20170419,동북권,광진구,70,9,0.036,0.021,0.3,0.004
2714,20170419,서남권,구로구,92,31,0.031,0.019,0.4,0.006
2715,20170419,서남권,영등포구,99,21,0.032,0.027,0.5,0.005
2716,20170419,서남권,동작구,71,15,0.036,0.021,0.3,0.003
2717,20170419,서남권,관악구,84,17,0.034,0.025,0.4,0.003
2718,20170419,서남권,강서구,96,16,0.037,0.023,0.3,0.006
2719,20170419,서남권,금천구,69,16,0.029,0.028,0.4,0.005
2720,20170419,서남권,양천구,69,17,0.022,0.024,0.4,0.005
2721,20170419,동남권,강동구,94,19,0.031,0.023,0.4,0.003
2722,20170419,동남권,송파구,102,17,0.032,0.021,0.4,0.005
2723,20170419,동남권,서초구,105,22,0.034,0.022,0.4,0.004
2724,20170419,동남권,강남구,114,18,0.023,0.025,0.3,0.004
2725,20170420,도심권,중구,71,19,0.029,0.04,0.4,0.004
2726,20170420,도심권,용산구,65,19,0.021,0.034,0.3,0.004
2727,20170420,도심권,종로구,70,19,0.031,0.038,0.5,0.004
2728,20170420,서북권,서대문구,94,24,0.027,0.036,0.5,0.006
2729,20170420,서북권,은평구,95,20,0.036,0.032,0.5,0.003
2730,20170420,서북권,마포구,74,24,0.03,0.038,0.4,0.004
2731,20170420,동북권,도봉구,84,21,0.036,0.026,0.4,0.005
2732,20170420,동북권,성북구,93,21,0.026,0.039,0.6,0.005
2733,20170420,동북권,동대문구,75,19,0.027,0.035,0.3,0.005
2734,20170420,동북권,중랑구,90,22,0.029,0.034,0.3,0.006
2735,20170420,동북권,성동구,103,26,0.021,0.035,0.4,0.005
2736,20170420,동북권,광진구,70,17,0.034,0.032,0.5,0.005
2737,20170420,동북권,노원구,63,20,0.036,0.031,0.4,0.003
2738,20170420,동북권,강북구,63,17,0.04,0.027,0.4,0.004
2739,20170420,서남권,양천구,67,23,0.019,0.038,0.5,0.006
2740,20170420,서남권,관악구,80,22,0.032,0.04,0.5,0.004
2741,20170420,서남권,동작구,68,19,0.036,0.033,0.4,0.004
2742,20170420,서남권,영등포구,94,26,0.027,0.042,0.7,0.005
2743,20170420,서남권,구로구,86,25,0.031,0.028,0.5,0.007
2744,20170420,서남권,강서구,92,24,0.031,0.04,0.4,0.007
2745,20170420,서남권,금천구,64,21,0.031,0.039,0.5,0.006
2746,20170420,동남권,송파구,99,21,0.027,0.032,0.5,0.005
2747,20170420,동남권,강남구,108,22,0.022,0.038,0.3,0.005
2748,20170420,동남권,강동구,95,23,0.027,0.037,0.4,0.004
2749,20170420,동남권,서초구,102,28,0.031,0.036,0.5,0.005
2750,20170421,도심권,종로구,61,21,0.028,0.045,0.6,0.004
2751,20170421,도심권,중구,59,20,0.028,0.045,0.5,0.004
2752,20170421,도심권,용산구,54,21,0.018,0.036,0.4,0.003
2753,20170421,서북권,서대문구,77,46,0.027,0.037,0.5,0.006
2754,20170421,서북권,은평구,75,21,0.034,0.033,0.6,0.003
2755,20170421,서북권,마포구,63,24,0.032,0.039,0.5,0.004
2756,20170421,동북권,동대문구,63,19,0.025,0.041,0.4,0.005
2757,20170421,동북권,노원구,54,21,0.034,0.036,0.5,0.003
2758,20170421,동북권,강북구,51,17,0.041,0.027,0.5,0.004
2759,20170421,동북권,도봉구,68,28,0.037,0.029,0.4,0.005
2760,20170421,동북권,성북구,73,22,0.025,0.043,0.7,0.004
2761,20170421,동북권,중랑구,73,23,0.029,0.036,0.4,0.006
2762,20170421,동북권,성동구,85,24,0.017,0.041,0.5,0.004
2763,20170421,동북권,광진구,59,20,0.035,0.035,0.5,0.005
2764,20170421,서남권,양천구,55,26,0.019,0.039,0.5,0.008
2765,20170421,서남권,강서구,74,28,0.034,0.041,0.4,0.008
2766,20170421,서남권,구로구,71,21,0.029,0.03,0.5,0.008
2767,20170421,서남권,영등포구,80,33,0.028,0.044,0.8,0.005
2768,20170421,서남권,동작구,57,21,0.038,0.035,0.4,0.004
2769,20170421,서남권,관악구,71,29,0.033,0.04,0.5,0.004
2770,20170421,서남권,금천구,53,24,0.03,0.041,0.5,0.005
2771,20170421,동남권,강동구,78,24,0.024,0.041,0.5,0.004
2772,20170421,동남권,강남구,70,19,0.022,0.041,0.4,0.005
2773,20170421,동남권,서초구,84,28,0.031,0.039,0.5,0.005
2774,20170421,동남권,송파구,81,22,0.025,0.038,0.6,0.004
2775,20170422,도심권,용산구,52,27,0.018,0.036,0.4,0.003
2776,20170422,도심권,종로구,74,33,0.007,0.053,0.8,0.004
2777,20170422,도심권,중구,57,25,0.032,0.038,0.5,0.003
2778,20170422,서북권,은평구,65,22,0.037,0.026,0.6,0.003
2779,20170422,서북권,마포구,63,30,0.031,0.037,0.5,0.004
2780,20170422,서북권,서대문구,64,26,0.028,0.035,0.5,0.005
2781,20170422,동북권,노원구,50,24,0.034,0.031,0.5,0.003
2782,20170422,동북권,강북구,46,20,0.041,0.023,0.5,0.003
2783,20170422,동북권,도봉구,58,21,0.037,0.024,0.4,0.004
2784,20170422,동북권,성북구,65,24,0.029,0.034,0.7,0.004
2785,20170422,동북권,동대문구,57,21,0.03,0.035,0.4,0.005
2786,20170422,동북권,중랑구,64,23,0.03,0.033,0.4,0.005
2787,20170422,동북권,성동구,78,27,0.023,0.032,0.5,0.004
2788,20170422,동북권,광진구,58,25,0.037,0.031,0.5,0.004
2789,20170422,서남권,구로구,62,22,0.032,0.023,0.6,0.007
2790,20170422,서남권,영등포구,67,20,0.032,0.035,0.7,0.005
2791,20170422,서남권,동작구,57,25,0.037,0.033,0.5,0.003
2792,20170422,서남권,관악구,68,32,0.034,0.036,0.5,0.004
2793,20170422,서남권,금천구,53,29,0.036,0.036,0.5,0.004
2794,20170422,서남권,양천구,54,32,0.023,0.031,0.5,0.007
2795,20170422,서남권,강서구,66,22,0.039,0.03,0.4,0.007
2796,20170422,동남권,서초구,80,32,0.034,0.033,0.5,0.005
2797,20170422,동남권,송파구,64,21,0.032,0.027,0.5,0.004
2798,20170422,동남권,강동구,67,25,0.031,0.031,0.5,0.004
2799,20170422,동남권,강남구,56,25,0.026,0.033,0.4,0.005
2800,20170423,도심권,종로구,0,0,0.0,0.0,0.0,0.0
2801,20170423,도심권,용산구,41,23,0.03,0.025,0.3,0.004
2802,20170423,도심권,중구,45,22,0.041,0.036,0.4,0.004
2803,20170423,서북권,서대문구,52,24,0.04,0.031,0.5,0.006
2804,20170423,서북권,은평구,57,22,0.043,0.03,0.6,0.004
2805,20170423,서북권,마포구,48,26,0.05,0.024,0.4,0.005
2806,20170423,동북권,도봉구,48,21,0.042,0.026,0.4,0.005
2807,20170423,동북권,성북구,52,23,0.035,0.036,0.6,0.005
2808,20170423,동북권,동대문구,45,19,0.039,0.03,0.4,0.005
2809,20170423,동북권,중랑구,54,23,0.04,0.03,0.4,0.006
2810,20170423,동북권,성동구,73,26,0.032,0.027,0.4,0.004
2811,20170423,동북권,광진구,47,23,0.052,0.027,0.5,0.004
2812,20170423,동북권,노원구,44,25,0.04,0.036,0.6,0.004
2813,20170423,동북권,강북구,37,20,0.046,0.027,0.5,0.004
2814,20170423,서남권,양천구,41,26,0.037,0.023,0.5,0.007
2815,20170423,서남권,관악구,55,28,0.053,0.025,0.4,0.004
2816,20170423,서남권,동작구,41,21,0.055,0.023,0.4,0.004
2817,20170423,서남권,영등포구,52,17,0.053,0.023,0.5,0.005
2818,20170423,서남권,구로구,47,20,0.046,0.016,0.5,0.008
2819,20170423,서남권,강서구,50,20,0.055,0.025,0.4,0.008
2820,20170423,서남권,금천구,41,24,0.049,0.03,0.5,0.005
2821,20170423,동남권,서초구,56,27,0.051,0.024,0.5,0.005
2822,20170423,동남권,강동구,56,26,0.043,0.03,0.5,0.004
2823,20170423,동남권,송파구,58,22,0.046,0.024,0.5,0.006
2824,20170423,동남권,강남구,46,25,0.042,0.022,0.3,0.005
2825,20170424,도심권,용산구,33,18,0.026,0.031,0.3,0.003
2826,20170424,도심권,중구,38,17,0.036,0.042,0.5,0.004
2827,20170424,도심권,종로구,45,17,0.057,0.03,0.5,0.004
2828,20170424,서북권,마포구,41,22,0.042,0.032,0.4,0.005
2829,20170424,서북권,서대문구,44,19,0.04,0.033,0.5,0.006
2830,20170424,서북권,은평구,47,18,0.047,0.029,0.5,0.004
2831,20170424,동북권,성동구,54,23,0.027,0.033,0.4,0.004
2832,20170424,동북권,노원구,37,19,0.043,0.034,0.5,0.004
2833,20170424,동북권,강북구,32,15,0.048,0.027,0.4,0.004
2834,20170424,동북권,도봉구,42,17,0.043,0.026,0.4,0.004
2835,20170424,동북권,성북구,45,19,0.034,0.037,0.6,0.004
2836,20170424,동북권,동대문구,39,16,0.035,0.033,0.3,0.005
2837,20170424,동북권,중랑구,46,18,0.04,0.031,0.3,0.006
2838,20170424,동북권,광진구,40,17,0.046,0.03,0.5,0.005
2839,20170424,서남권,양천구,36,21,0.034,0.029,0.4,0.006
2840,20170424,서남권,영등포구,46,16,0.046,0.032,0.6,0.005
2841,20170424,서남권,구로구,45,19,0.036,0.023,0.5,0.006
2842,20170424,서남권,강서구,48,18,0.052,0.033,0.4,0.007
2843,20170424,서남권,금천구,36,19,0.044,0.035,0.4,0.004
2844,20170424,서남권,관악구,47,22,0.048,0.031,0.5,0.004
2845,20170424,서남권,동작구,34,17,0.051,0.027,0.4,0.004
2846,20170424,동남권,서초구,50,22,0.045,0.031,0.5,0.005
2847,20170424,동남권,송파구,53,20,0.036,0.031,0.5,0.005
2848,20170424,동남권,강동구,48,22,0.038,0.032,0.5,0.004
2849,20170424,동남권,강남구,36,14,0.032,0.033,0.3,0.005
2850,20170425,도심권,용산구,49,29,0.024,0.032,0.4,0.004
2851,20170425,도심권,종로구,55,29,0.047,0.035,0.5,0.005
2852,20170425,도심권,중구,51,27,0.044,0.036,0.4,0.004
2853,20170425,서북권,서대문구,65,32,0.041,0.032,0.5,0.007
2854,20170425,서북권,은평구,68,31,0.05,0.03,0.6,0.005
2855,20170425,서북권,마포구,56,32,0.047,0.026,0.5,0.005
2856,20170425,동북권,도봉구,56,28,0.047,0.024,0.4,0.005
2857,20170425,동북권,성북구,64,30,0.04,0.036,0.6,0.005
2858,20170425,동북권,동대문구,54,27,0.037,0.029,0.3,0.005
2859,20170425,동북권,중랑구,63,30,0.046,0.03,0.3,0.006
2860,20170425,동북권,성동구,74,37,0.028,0.031,0.4,0.005
2861,20170425,동북권,광진구,56,30,0.049,0.033,0.5,0.005
2862,20170425,동북권,노원구,54,27,0.051,0.03,0.5,0.004
2863,20170425,동북권,강북구,49,27,0.056,0.024,0.4,0.005
2864,20170425,서남권,양천구,51,34,0.032,0.031,0.5,0.006
2865,20170425,서남권,관악구,62,31,0.048,0.031,0.4,0.005
2866,20170425,서남권,동작구,49,27,0.054,0.028,0.4,0.004
2867,20170425,서남권,영등포구,65,24,0.043,0.035,0.7,0.004
2868,20170425,서남권,구로구,61,27,0.035,0.023,0.5,0.007
2869,20170425,서남권,강서구,63,27,0.048,0.032,0.4,0.007
2870,20170425,서남권,금천구,49,29,0.047,0.034,0.5,0.005
2871,20170425,동남권,강동구,67,34,0.042,0.035,0.5,0.004
2872,20170425,동남권,강남구,49,27,0.034,0.032,0.4,0.006
2873,20170425,동남권,송파구,67,46,0.041,0.036,0.5,0.006
2874,20170425,동남권,서초구,69,37,0.048,0.029,0.5,0.006
2875,20170426,도심권,종로구,38,15,0.042,0.019,0.4,0.003
2876,20170426,도심권,중구,41,17,0.041,0.02,0.3,0.003
2877,20170426,도심권,용산구,35,17,0.026,0.021,0.3,0.003
2878,20170426,서북권,서대문구,48,18,0.033,0.026,0.5,0.005
2879,20170426,서북권,은평구,53,17,0.043,0.017,0.5,0.003
2880,20170426,서북권,마포구,45,23,0.038,0.018,0.4,0.003
2881,20170426,동북권,노원구,39,14,0.051,0.011,0.4,0.003
2882,20170426,동북권,강북구,29,11,0.05,0.011,0.3,0.003
